date,category,operated_by,payment_mode,payment_location,volume,value,unit,note
26-07-2022,Settlement Systems,CCIL Operated,Rupee Derivatives,,0.00372,18570.0,"value in INR Crores, volume in Lakhs",payment_mode: for all deals matched during the day
26-07-2022,Settlement Systems,CCIL Operated,Government Securities Clearing,,0.06416,644736.9920000001,"value in INR Crores, volume in Lakhs",
26-07-2022,Settlement Systems,CCIL Operated,Forex Clearing,,0.075645,229098.47999999998,"value in INR Crores, volume in Lakhs",
26-07-2022,Payment Transactions,NPCI Operated,NACH Credit,,184.71,5354.29,"value in INR Crores, volume in Lakhs",
26-07-2022,Payment Transactions,RBI Operated,NEFT,,123.1778,93154.01253379301,"value in INR Crores, volume in Lakhs",
26-07-2022,Payment Transactions,NPCI Operated,UPI,,1951.14,31535.55,"value in INR Crores, volume in Lakhs",
26-07-2022,Payment Transactions,NPCI Operated,NETC,,79.54,125.33,"value in INR Crores, volume in Lakhs",
26-07-2022,Payment Transactions,NPCI Operated,NACH Debit,,9.42,1811.8,"value in INR Crores, volume in Lakhs",
25-07-2022,Payment Transactions,NPCI Operated,CTS,,34.92,32056.65,"value in INR Crores, volume in Lakhs",
25-07-2022,Cash Withdrawal,NPCI Operated,NFS,,98.61,3780.21,"value in INR Crores, volume in Lakhs",
25-07-2022,Payment Transactions,Card Network Operated,Credit Card,At PoS,48.81326,1582.3675609,"value in INR Crores, volume in Lakhs",
25-07-2022,Payment Transactions,Card Network Operated,Credit Card,At e-Commerce,41.66955,2554.2576006,"value in INR Crores, volume in Lakhs",
25-07-2022,Payment Transactions,Card Network Operated,Debit Card,At PoS,76.38969,1549.1449922,"value in INR Crores, volume in Lakhs",
25-07-2022,Payment Transactions,Card Network Operated,Debit Card,At e-Commerce,41.192130000000006,737.7595091999999,"value in INR Crores, volume in Lakhs",
25-07-2022,Payment Transactions,Card Network Operated,Prepaid Payment Instruments (PPIs) Card,At PoS,2.0015899999999998,33.4839166,"value in INR Crores, volume in Lakhs",
25-07-2022,Payment Transactions,Card Network Operated,Prepaid Payment Instruments (PPIs) Card,At e-Commerce,3.7818300000000002,88.50783179999999,"value in INR Crores, volume in Lakhs",
25-07-2022,Payment Transactions,NPCI Operated,AePS,,0.65,18.89,"value in INR Crores, volume in Lakhs",
25-07-2022,Payment Transactions,NPCI Operated,BBPS,,27.36,593.29,"value in INR Crores, volume in Lakhs",
25-07-2022,Cash Withdrawal,NPCI Operated,AePS,,32.08,838.22,"value in INR Crores, volume in Lakhs",
25-07-2022,Payment Transactions,NPCI Operated,IMPS,,148.31,15680.29,"value in INR Crores, volume in Lakhs",
25-07-2022,Payment Transactions,RBI Operated,RTGS,,9.47366,554650.930856659,"value in INR Crores, volume in Lakhs",
25-07-2022,Settlement Systems,CCIL Operated,Rupee Derivatives,,0.00542,20620.0,"value in INR Crores, volume in Lakhs",payment_mode: for all deals matched during the day
25-07-2022,Settlement Systems,CCIL Operated,Government Securities Clearing,,0.06494,653139.52,"value in INR Crores, volume in Lakhs",
25-07-2022,Settlement Systems,CCIL Operated,Forex Clearing,,0.089615,271171.14,"value in INR Crores, volume in Lakhs",
25-07-2022,Payment Transactions,NPCI Operated,NACH Credit,,136.57999999999998,3692.62,"value in INR Crores, volume in Lakhs",
25-07-2022,Payment Transactions,RBI Operated,NEFT,,140.84331,114428.47097683899,"value in INR Crores, volume in Lakhs",
25-07-2022,Payment Transactions,NPCI Operated,UPI,,1963.87,33362.36,"value in INR Crores, volume in Lakhs",
25-07-2022,Payment Transactions,NPCI Operated,NETC,,79.66,119.9,"value in INR Crores, volume in Lakhs",
25-07-2022,Payment Transactions,NPCI Operated,NACH Debit,,47.59,3223.12,"value in INR Crores, volume in Lakhs",
24-07-2022,Payment Transactions,NPCI Operated,CTS,,,,"value in INR Crores, volume in Lakhs",
24-07-2022,Cash Withdrawal,NPCI Operated,NFS,,91.58,3113.62,"value in INR Crores, volume in Lakhs",
24-07-2022,Payment Transactions,Card Network Operated,Credit Card,At PoS,40.92014,1208.6033770000001,"value in INR Crores, volume in Lakhs",
24-07-2022,Payment Transactions,Card Network Operated,Credit Card,At e-Commerce,37.28983,1807.812964,"value in INR Crores, volume in Lakhs",
24-07-2022,Payment Transactions,Card Network Operated,Debit Card,At PoS,56.72377,1144.9239377999997,"value in INR Crores, volume in Lakhs",
24-07-2022,Payment Transactions,Card Network Operated,Debit Card,At e-Commerce,28.71788,438.65090480000003,"value in INR Crores, volume in Lakhs",
24-07-2022,Payment Transactions,Card Network Operated,Prepaid Payment Instruments (PPIs) Card,At PoS,3.31366,55.2624848,"value in INR Crores, volume in Lakhs",
24-07-2022,Payment Transactions,Card Network Operated,Prepaid Payment Instruments (PPIs) Card,At e-Commerce,4.511480000000001,79.1469644,"value in INR Crores, volume in Lakhs",
24-07-2022,Payment Transactions,NPCI Operated,AePS,,0.58,15.309999999999999,"value in INR Crores, volume in Lakhs",
24-07-2022,Payment Transactions,NPCI Operated,BBPS,,21.22,270.14,"value in INR Crores, volume in Lakhs",
24-07-2022,Cash Withdrawal,NPCI Operated,AePS,,24.65,587.28,"value in INR Crores, volume in Lakhs",
24-07-2022,Payment Transactions,NPCI Operated,IMPS,,124.95,7927.64,"value in INR Crores, volume in Lakhs",
24-07-2022,Payment Transactions,NPCI Operated,NACH Credit,,1.84,110.78,"value in INR Crores, volume in Lakhs",
24-07-2022,Payment Transactions,NPCI Operated,NETC,,88.61,133.68,"value in INR Crores, volume in Lakhs",
24-07-2022,Payment Transactions,NPCI Operated,UPI,,1922.39,23283.4,"value in INR Crores, volume in Lakhs",
24-07-2022,Payment Transactions,RBI Operated,NEFT,,41.68026,6852.488081283001,"value in INR Crores, volume in Lakhs",
24-07-2022,Payment Transactions,RBI Operated,RTGS,,0.4622,3615.9829618960007,"value in INR Crores, volume in Lakhs",
24-07-2022,Settlement Systems,CCIL Operated,Forex Clearing,,,,"value in INR Crores, volume in Lakhs",
24-07-2022,Settlement Systems,CCIL Operated,Government Securities Clearing,,,,"value in INR Crores, volume in Lakhs",
24-07-2022,Settlement Systems,CCIL Operated,Rupee Derivatives,,,,"value in INR Crores, volume in Lakhs",payment_mode: for all deals matched during the day
24-07-2022,Payment Transactions,NPCI Operated,NACH Debit,,1.75,170.79,"value in INR Crores, volume in Lakhs",
23-07-2022,Payment Transactions,Card Network Operated,Debit Card,At e-Commerce,24.86863,467.0566985,"value in INR Crores, volume in Lakhs",
23-07-2022,Payment Transactions,NPCI Operated,AePS,,0.5700000000000001,17.46,"value in INR Crores, volume in Lakhs",
23-07-2022,Payment Transactions,Card Network Operated,Prepaid Payment Instruments (PPIs) Card,At e-Commerce,4.17759,79.46482710000001,"value in INR Crores, volume in Lakhs",
23-07-2022,Payment Transactions,Card Network Operated,Prepaid Payment Instruments (PPIs) Card,At PoS,2.17959,37.751139699999996,"value in INR Crores, volume in Lakhs",
23-07-2022,Cash Withdrawal,NPCI Operated,AePS,,27.71,737.5,"value in INR Crores, volume in Lakhs",
23-07-2022,Payment Transactions,Card Network Operated,Debit Card,At PoS,47.91108,944.9231307999999,"value in INR Crores, volume in Lakhs",
23-07-2022,Payment Transactions,Card Network Operated,Credit Card,At e-Commerce,33.48371,1994.0141878,"value in INR Crores, volume in Lakhs",
23-07-2022,Payment Transactions,Card Network Operated,Credit Card,At PoS,26.294330000000002,810.7705477,"value in INR Crores, volume in Lakhs",
23-07-2022,Cash Withdrawal,NPCI Operated,NFS,,98.92,3789.08,"value in INR Crores, volume in Lakhs",
23-07-2022,Payment Transactions,NPCI Operated,BBPS,,25.06,434.47,"value in INR Crores, volume in Lakhs",
23-07-2022,Payment Transactions,NPCI Operated,CTS,,,,"value in INR Crores, volume in Lakhs",
23-07-2022,Payment Transactions,NPCI Operated,IMPS,,149.98,11663.18,"value in INR Crores, volume in Lakhs",
23-07-2022,Payment Transactions,RBI Operated,RTGS,,1.53261,13511.519758214,"value in INR Crores, volume in Lakhs",
23-07-2022,Settlement Systems,CCIL Operated,Rupee Derivatives,,,,"value in INR Crores, volume in Lakhs",payment_mode: for all deals matched during the day
23-07-2022,Settlement Systems,CCIL Operated,Government Securities Clearing,,,,"value in INR Crores, volume in Lakhs",
23-07-2022,Settlement Systems,CCIL Operated,Forex Clearing,,,,"value in INR Crores, volume in Lakhs",
23-07-2022,Payment Transactions,NPCI Operated,NACH Credit,,56.36,1366.5900000000001,"value in INR Crores, volume in Lakhs",
23-07-2022,Payment Transactions,RBI Operated,NEFT,,61.7797,16696.541943988,"value in INR Crores, volume in Lakhs",
23-07-2022,Payment Transactions,NPCI Operated,UPI,,1961.15,29270.86,"value in INR Crores, volume in Lakhs",
23-07-2022,Payment Transactions,NPCI Operated,NETC,,88.29,137.38,"value in INR Crores, volume in Lakhs",
23-07-2022,Payment Transactions,NPCI Operated,NACH Debit,,3.21,389.48,"value in INR Crores, volume in Lakhs",
22-07-2022,Payment Transactions,NPCI Operated,BBPS,,27.82,547.12,"value in INR Crores, volume in Lakhs",
22-07-2022,Cash Withdrawal,NPCI Operated,AePS,,30.51,797.78,"value in INR Crores, volume in Lakhs",
22-07-2022,Cash Withdrawal,NPCI Operated,NFS,,94.39,3593.57,"value in INR Crores, volume in Lakhs",
22-07-2022,Payment Transactions,Card Network Operated,Credit Card,At PoS,20.77363,686.9830326,"value in INR Crores, volume in Lakhs",
22-07-2022,Payment Transactions,Card Network Operated,Credit Card,At e-Commerce,12.11676,711.333247,"value in INR Crores, volume in Lakhs",
22-07-2022,Payment Transactions,Card Network Operated,Debit Card,At PoS,45.18972,845.0182059,"value in INR Crores, volume in Lakhs",
22-07-2022,Payment Transactions,Card Network Operated,Debit Card,At e-Commerce,20.38398,360.36934840000004,"value in INR Crores, volume in Lakhs",
22-07-2022,Payment Transactions,Card Network Operated,Prepaid Payment Instruments (PPIs) Card,At PoS,1.26132,19.6329642,"value in INR Crores, volume in Lakhs",
22-07-2022,Payment Transactions,Card Network Operated,Prepaid Payment Instruments (PPIs) Card,At e-Commerce,1.7029899999999998,47.42960060000001,"value in INR Crores, volume in Lakhs",
22-07-2022,Payment Transactions,NPCI Operated,AePS,,0.55,16.47,"value in INR Crores, volume in Lakhs",
22-07-2022,Payment Transactions,NPCI Operated,CTS,,22.65,23779.8,"value in INR Crores, volume in Lakhs",
22-07-2022,Settlement Systems,CCIL Operated,Rupee Derivatives,,0.00704,53000.0,"value in INR Crores, volume in Lakhs",payment_mode: for all deals matched during the day
22-07-2022,Payment Transactions,NPCI Operated,NACH Credit,,102.25,6494.719999999999,"value in INR Crores, volume in Lakhs",
22-07-2022,Payment Transactions,NPCI Operated,NACH Debit,,23.43,2038.65,"value in INR Crores, volume in Lakhs",
22-07-2022,Payment Transactions,NPCI Operated,NETC,,85.35,137.96,"value in INR Crores, volume in Lakhs",
22-07-2022,Payment Transactions,NPCI Operated,UPI,,1984.87,30587.13,"value in INR Crores, volume in Lakhs",
22-07-2022,Payment Transactions,RBI Operated,NEFT,,128.99951,99222.97133883499,"value in INR Crores, volume in Lakhs",
22-07-2022,Payment Transactions,RBI Operated,RTGS,,7.9124,529183.8682988241,"value in INR Crores, volume in Lakhs",
22-07-2022,Settlement Systems,CCIL Operated,Forex Clearing,,0.08962,263016.0,"value in INR Crores, volume in Lakhs",
22-07-2022,Settlement Systems,CCIL Operated,Government Securities Clearing,,0.06038,648981.0,"value in INR Crores, volume in Lakhs",
22-07-2022,Payment Transactions,NPCI Operated,IMPS,,136.47,13202.57,"value in INR Crores, volume in Lakhs",
21-07-2022,Payment Transactions,Card Network Operated,Debit Card,At PoS,59.08006,1175.3265693,"value in INR Crores, volume in Lakhs",
21-07-2022,Payment Transactions,NPCI Operated,AePS,,0.59,17.48,"value in INR Crores, volume in Lakhs",
21-07-2022,Payment Transactions,Card Network Operated,Prepaid Payment Instruments (PPIs) Card,At e-Commerce,3.8784300000000007,92.9826192,"value in INR Crores, volume in Lakhs",
21-07-2022,Payment Transactions,Card Network Operated,Prepaid Payment Instruments (PPIs) Card,At PoS,2.41626,41.710343099999996,"value in INR Crores, volume in Lakhs",
21-07-2022,Payment Transactions,Card Network Operated,Debit Card,At e-Commerce,29.03797,546.2761925,"value in INR Crores, volume in Lakhs",
21-07-2022,Payment Transactions,NPCI Operated,CTS,,22.5,22697.95,"value in INR Crores, volume in Lakhs",
21-07-2022,Payment Transactions,Card Network Operated,Credit Card,At e-Commerce,30.940850000000005,2134.7531855,"value in INR Crores, volume in Lakhs",
21-07-2022,Payment Transactions,Card Network Operated,Credit Card,At PoS,33.53463,1087.8221471000002,"value in INR Crores, volume in Lakhs",
21-07-2022,Cash Withdrawal,NPCI Operated,NFS,,97.28,3736.39,"value in INR Crores, volume in Lakhs",
21-07-2022,Cash Withdrawal,NPCI Operated,AePS,,31.57,819.79,"value in INR Crores, volume in Lakhs",
21-07-2022,Payment Transactions,NPCI Operated,BBPS,,30.36,615.1,"value in INR Crores, volume in Lakhs",
21-07-2022,Payment Transactions,NPCI Operated,IMPS,,131.22,13416.83,"value in INR Crores, volume in Lakhs",
21-07-2022,Payment Transactions,NPCI Operated,NACH Debit,,21.52,2221.13,"value in INR Crores, volume in Lakhs",
21-07-2022,Payment Transactions,NPCI Operated,NETC,,82.52,134.97,"value in INR Crores, volume in Lakhs",
21-07-2022,Payment Transactions,NPCI Operated,UPI,,1995.59,32083.3,"value in INR Crores, volume in Lakhs",
21-07-2022,Payment Transactions,RBI Operated,NEFT,,119.35329,100864.606754161,"value in INR Crores, volume in Lakhs",
21-07-2022,Payment Transactions,RBI Operated,RTGS,,7.20246,480857.80783915,"value in INR Crores, volume in Lakhs",
21-07-2022,Settlement Systems,CCIL Operated,Forex Clearing,,0.08946,264078.07,"value in INR Crores, volume in Lakhs",
21-07-2022,Settlement Systems,CCIL Operated,Government Securities Clearing,,0.05671,642621.456,"value in INR Crores, volume in Lakhs",
21-07-2022,Settlement Systems,CCIL Operated,Rupee Derivatives,,0.0081,36355.0,"value in INR Crores, volume in Lakhs",payment_mode: for all deals matched during the day
21-07-2022,Payment Transactions,NPCI Operated,NACH Credit,,90.42,3610.9900000000002,"value in INR Crores, volume in Lakhs",
20-07-2022,Payment Transactions,NPCI Operated,CTS,,24.41,23447.68,"value in INR Crores, volume in Lakhs",
20-07-2022,Payment Transactions,Card Network Operated,Debit Card,At e-Commerce,27.94552,546.9897053,"value in INR Crores, volume in Lakhs",
20-07-2022,Payment Transactions,NPCI Operated,AePS,,0.59,17.470000000000002,"value in INR Crores, volume in Lakhs",
20-07-2022,Payment Transactions,Card Network Operated,Prepaid Payment Instruments (PPIs) Card,At e-Commerce,3.2121299999999997,80.3193616,"value in INR Crores, volume in Lakhs",
20-07-2022,Payment Transactions,Card Network Operated,Prepaid Payment Instruments (PPIs) Card,At PoS,1.47,26.328811299999998,"value in INR Crores, volume in Lakhs",
20-07-2022,Cash Withdrawal,NPCI Operated,AePS,,30.91,808.94,"value in INR Crores, volume in Lakhs",
20-07-2022,Payment Transactions,Card Network Operated,Debit Card,At PoS,47.3916,899.8236753000001,"value in INR Crores, volume in Lakhs",
20-07-2022,Payment Transactions,Card Network Operated,Credit Card,At e-Commerce,27.97583,1709.1059248000001,"value in INR Crores, volume in Lakhs",
20-07-2022,Payment Transactions,Card Network Operated,Credit Card,At PoS,21.76345,706.5051288,"value in INR Crores, volume in Lakhs",
20-07-2022,Cash Withdrawal,NPCI Operated,NFS,,95.22,3709.7,"value in INR Crores, volume in Lakhs",
20-07-2022,Payment Transactions,NPCI Operated,BBPS,,29.82,648.26,"value in INR Crores, volume in Lakhs",
20-07-2022,Payment Transactions,NPCI Operated,NACH Debit,,33.01,3864.95,"value in INR Crores, volume in Lakhs",
20-07-2022,Payment Transactions,NPCI Operated,IMPS,,146.86,14122.94,"value in INR Crores, volume in Lakhs",
20-07-2022,Payment Transactions,NPCI Operated,NACH Credit,,96.65,3869.6699999999996,"value in INR Crores, volume in Lakhs",
20-07-2022,Payment Transactions,NPCI Operated,NETC,,82.77,131.78,"value in INR Crores, volume in Lakhs",
20-07-2022,Payment Transactions,NPCI Operated,UPI,,2060.07,34113.78,"value in INR Crores, volume in Lakhs",
20-07-2022,Payment Transactions,RBI Operated,NEFT,,128.03848,98997.907209789,"value in INR Crores, volume in Lakhs",
20-07-2022,Payment Transactions,RBI Operated,RTGS,,7.48893,477491.941725875,"value in INR Crores, volume in Lakhs",
20-07-2022,Settlement Systems,CCIL Operated,Forex Clearing,,0.09372,249808.43,"value in INR Crores, volume in Lakhs",
20-07-2022,Settlement Systems,CCIL Operated,Government Securities Clearing,,0.06268,654572.013,"value in INR Crores, volume in Lakhs",
20-07-2022,Settlement Systems,CCIL Operated,Rupee Derivatives,,0.00607,30255.0,"value in INR Crores, volume in Lakhs",payment_mode: for all deals matched during the day
19-07-2022,Payment Transactions,Card Network Operated,Debit Card,At e-Commerce,28.469389999999997,544.3042955,"value in INR Crores, volume in Lakhs",
19-07-2022,Payment Transactions,NPCI Operated,AePS,,0.62,18.4,"value in INR Crores, volume in Lakhs",
19-07-2022,Payment Transactions,Card Network Operated,Prepaid Payment Instruments (PPIs) Card,At e-Commerce,3.66111,87.4329059,"value in INR Crores, volume in Lakhs",
19-07-2022,Payment Transactions,Card Network Operated,Prepaid Payment Instruments (PPIs) Card,At PoS,1.9712399999999999,34.0217048,"value in INR Crores, volume in Lakhs",
19-07-2022,Payment Transactions,NPCI Operated,CTS,,24.32,23970.29,"value in INR Crores, volume in Lakhs",
