year,month,country,category,value_rupee,value_usd,currency,unit,note
2008,December,Thailand,Import,83211.16,171.0,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,December,Thailand,Trade Balance,-31326.1,-64.36,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,December,Turkey,Export,39985.05,82.18,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,December,Turkey,Import,45010.74,92.51,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,December,Turkey,Trade Balance,-5025.69,-10.33,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,December,UAE,Export,737904.9,1517.08,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,December,UAE,Import,487135.99,1001.6,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,December,UAE,Trade Balance,250768.91,515.48,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,December,United Kingdom,Export,222736.51,457.81,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,December,United Kingdom,Import,242676.84,498.85,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,December,United Kingdom,Trade Balance,-19940.33,-41.04,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,December,USA,Export,818379.22,1682.56,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,December,USA,Import,582310.43,1197.15,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,December,USA,Trade Balance,236068.79,485.41,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,December,Vietnam,Export,73253.52,150.55,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,December,Vietnam,Import,10312.47,21.2,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,December,Vietnam,Trade Balance,62941.05,129.35,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Australia,Export,39963.76,81.45,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Australia,Import,456800.61,932.21,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Australia,Trade Balance,-416836.85,-850.76,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Bangladesh,Export,89553.87,182.72,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Bangladesh,Import,18138.27,37.0,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Bangladesh,Trade Balance,71415.6,145.72,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Belgium,Export,126704.84,258.53,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Belgium,Import,210161.29,428.9,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Belgium,Trade Balance,-83456.45,-170.37,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Brazil,Export,91908.5,187.55,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Brazil,Import,38090.73,77.68,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Brazil,Trade Balance,53817.77,109.87,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,China,Export,224532.97,458.23,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,China,Import,1173776.58,2395.21,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,China,Trade Balance,-949243.61,-1936.98,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,France,Export,95090.05,193.93,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,France,Import,160710.01,327.88,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,France,Trade Balance,-65619.96,-133.95,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Germany,Export,202438.93,413.0,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Germany,Import,415538.9,847.88,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Germany,Trade Balance,-213099.97,-434.88,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Hong Kong,Export,181840.09,371.05,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Hong Kong,Import,210959.27,430.49,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Hong Kong,Trade Balance,-29119.18,-59.44,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Indonesia,Export,58986.77,120.36,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Indonesia,Import,274585.44,560.35,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Indonesia,Trade Balance,-215598.67,-439.99,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Iraq,Export,13889.22,28.35,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Iraq,Import,247538.69,505.19,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Iraq,Trade Balance,-233649.47,-476.84,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Italy,Export,101330.53,206.67,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Italy,Import,167027.9,340.78,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Italy,Trade Balance,-65697.37,-134.11,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Japan,Export,111712.49,227.94,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Japan,Import,295586.97,603.16,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Japan,Trade Balance,-183874.48,-375.22,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Kuwait,Export,31324.89,63.86,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Kuwait,Import,187556.79,382.76,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Kuwait,Trade Balance,-156231.9,-318.9,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Malaysia,Export,84612.16,172.59,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Malaysia,Import,295766.21,603.56,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Malaysia,Trade Balance,-211154.05,-430.97,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Nepal,Export,60752.16,123.88,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Nepal,Import,22194.63,45.27,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Nepal,Trade Balance,38557.53,78.61,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Netherlands,Export,189269.04,386.15,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Netherlands,Import,56515.23,115.26,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Netherlands,Trade Balance,132753.81,270.89,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Nigeria,Export,72765.27,148.42,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Nigeria,Import,645437.65,1317.21,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Nigeria,Trade Balance,-572672.38,-1168.79,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,North Korea,Export,135858.82,277.2,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,North Korea,Import,326157.33,665.53,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,North Korea,Trade Balance,-190298.51,-388.33,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Qatar,Export,21597.85,44.01,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Qatar,Import,94765.59,193.4,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Qatar,Trade Balance,-73167.74,-149.39,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Russia,Export,27398.33,55.91,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Russia,Import,258047.5,526.66,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Russia,Trade Balance,-230649.17,-470.75,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Saudi Arabia,Export,142726.66,291.23,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Saudi Arabia,Import,522256.77,1065.85,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Saudi Arabia,Trade Balance,-379530.11,-774.62,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Singapore,Export,162639.02,331.79,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Singapore,Import,241453.51,492.67,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Singapore,Trade Balance,-78814.49,-160.88,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,South Africa,Export,61590.04,125.64,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,South Africa,Import,314469.48,641.81,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,South Africa,Trade Balance,-252879.44,-516.17,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Sri Lanka,Export,77551.8,158.11,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Sri Lanka,Import,9451.22,19.28,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Sri Lanka,Trade Balance,68100.58,138.83,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Switzerland,Export,32449.1,66.19,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Switzerland,Import,586438.17,1196.8,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Switzerland,Trade Balance,-553989.07,-1130.61,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Taiwan,Export,32846.27,67.01,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Taiwan,Import,104588.63,213.38,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Taiwan,Trade Balance,-71742.36,-146.37,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Thailand,Export,54947.82,112.15,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Thailand,Import,115572.56,235.83,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Thailand,Trade Balance,-60624.74,-123.68,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Turkey,Export,37734.74,77.0,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Turkey,Import,32764.13,66.83,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Turkey,Trade Balance,4970.61,10.17,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,UAE,Export,706873.85,1442.49,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,UAE,Import,844540.73,1723.52,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,UAE,Trade Balance,-137666.88,-281.03,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,United Kingdom,Export,213944.52,436.5,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,United Kingdom,Import,314725.23,642.17,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,United Kingdom,Trade Balance,-100780.71,-205.67,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,USA,Export,706089.32,1440.86,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,USA,Import,934141.04,1906.28,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,USA,Trade Balance,-228051.72,-465.42,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Vietnam,Export,63644.7,129.88,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Vietnam,Import,19364.69,39.52,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,November,Vietnam,Trade Balance,44280.01,90.36,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Australia,Export,57638.54,118.34,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Australia,Import,519325.68,1067.32,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Australia,Trade Balance,-461687.14,-948.98,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Bangladesh,Export,83553.91,171.66,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Bangladesh,Import,7232.95,14.86,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Bangladesh,Trade Balance,76320.96,156.8,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Belgium,Export,200113.92,411.29,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Belgium,Import,212913.29,437.56,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Belgium,Trade Balance,-12799.37,-26.27,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Brazil,Export,132853.12,273.01,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Brazil,Import,83877.86,172.38,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Brazil,Trade Balance,48975.26,100.63,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,China,Export,207991.26,427.38,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,China,Import,1317611.03,2707.86,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,China,Trade Balance,-1109619.77,-2280.48,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,France,Export,91753.27,188.52,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,France,Import,124001.32,254.76,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,France,Trade Balance,-32248.05,-66.24,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Germany,Export,230322.02,473.26,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Germany,Import,386147.0,793.46,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Germany,Trade Balance,-155824.98,-320.2,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Hong Kong,Export,282821.03,581.25,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Hong Kong,Import,246643.56,506.86,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Hong Kong,Trade Balance,36177.47,74.39,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Indonesia,Export,107302.68,220.51,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Indonesia,Import,329727.67,677.62,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Indonesia,Trade Balance,-222424.99,-457.11,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Iraq,Export,13184.49,27.09,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Iraq,Import,286930.39,589.72,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Iraq,Trade Balance,-273745.9,-562.63,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Italy,Export,132841.12,272.91,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Italy,Import,166271.44,341.66,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Italy,Trade Balance,-33430.32,-68.75,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Japan,Export,102049.58,209.71,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Japan,Import,338198.14,694.93,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Japan,Trade Balance,-236148.56,-485.22,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Kuwait,Export,33090.25,67.98,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Kuwait,Import,357487.25,734.73,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Kuwait,Trade Balance,-324397.0,-666.75,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Malaysia,Export,126673.06,260.29,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Malaysia,Import,287487.99,590.82,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Malaysia,Trade Balance,-160814.93,-330.53,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Nepal,Export,56989.38,116.98,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Nepal,Import,25241.01,51.87,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Nepal,Trade Balance,31748.37,65.11,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Netherlands,Export,206021.89,423.38,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Netherlands,Import,68669.95,141.07,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Netherlands,Trade Balance,137351.94,282.31,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Nigeria,Export,63908.44,131.31,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Nigeria,Import,273414.86,561.91,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Nigeria,Trade Balance,-209506.42,-430.6,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,North Korea,Export,144069.65,296.03,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,North Korea,Import,546609.89,1123.31,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,North Korea,Trade Balance,-402540.24,-827.28,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Qatar,Export,27927.85,57.32,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Qatar,Import,149921.47,308.14,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Qatar,Trade Balance,-121993.62,-250.82,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Russia,Export,38431.3,78.95,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Russia,Import,265887.93,546.47,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Russia,Trade Balance,-227456.63,-467.52,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Saudi Arabia,Export,164653.08,338.32,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Saudi Arabia,Import,988398.34,2031.41,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Saudi Arabia,Trade Balance,-823745.26,-1693.09,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Singapore,Export,258590.03,531.35,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Singapore,Import,326908.2,671.8,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Singapore,Trade Balance,-68318.17,-140.45,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,South Africa,Export,77184.7,158.58,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,South Africa,Import,174005.6,357.61,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,South Africa,Trade Balance,-96820.9,-199.03,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Sri Lanka,Export,78041.61,160.34,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Sri Lanka,Import,12417.27,25.52,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Sri Lanka,Trade Balance,65624.34,134.82,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Switzerland,Export,23849.82,48.94,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Switzerland,Import,331062.75,680.37,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Switzerland,Trade Balance,-307212.93,-631.43,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Taiwan,Export,24630.88,50.56,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Taiwan,Import,79424.66,163.16,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Taiwan,Trade Balance,-54793.78,-112.6,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Thailand,Export,73780.81,151.54,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Thailand,Import,142154.11,292.09,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Thailand,Trade Balance,-68373.3,-140.55,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Turkey,Export,53454.12,109.88,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Turkey,Import,12557.49,25.75,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Turkey,Trade Balance,40896.63,84.13,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,UAE,Export,889903.07,1828.86,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,UAE,Import,744364.35,1529.85,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,UAE,Trade Balance,145538.72,299.01,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,United Kingdom,Export,283873.81,583.31,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,United Kingdom,Import,306083.99,628.98,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,United Kingdom,Trade Balance,-22210.18,-45.67,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,USA,Export,962132.86,1977.32,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,USA,Import,978155.54,2010.13,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,USA,Trade Balance,-16022.68,-32.81,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Vietnam,Export,64106.54,131.73,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Vietnam,Import,20474.52,42.06,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,October,Vietnam,Trade Balance,43632.02,89.67,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Australia,Export,57713.61,126.59,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Australia,Import,653063.19,1433.27,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Australia,Trade Balance,-595349.58,-1306.68,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Bangladesh,Export,94401.57,207.12,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Bangladesh,Import,26107.03,57.27,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Bangladesh,Trade Balance,68294.54,149.85,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Belgium,Export,201656.52,442.52,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Belgium,Import,505481.64,1109.36,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Belgium,Trade Balance,-303825.12,-666.84,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Brazil,Export,149049.31,327.09,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Brazil,Import,25670.35,56.31,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Brazil,Trade Balance,123378.96,270.78,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,China,Export,253782.13,556.95,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,China,Import,1412458.32,3099.78,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,China,Trade Balance,-1158676.19,-2542.83,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
